EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,X_GSE_km,Y_GSE_km,Z_GSE_km
2019-01-09T00:46:00.000Z,1546917.9,16176.446,-154299.2
2019-01-09T00:47:00.000Z,1546917.6,16170.498,-154301.43
2019-01-09T00:48:00.000Z,1546917.3,16164.55,-154303.66
2019-01-09T00:49:00.000Z,1546917.1,16158.602,-154305.89
2019-01-09T00:50:00.000Z,1546916.8,16152.654,-154308.12
2019-01-09T00:51:00.000Z,1546916.5,16146.706,-154310.35
2019-01-09T00:52:00.000Z,1546916.3,16140.758,-154312.58
2019-01-09T00:53:00.000Z,1546916,16134.81,-154314.81
2019-01-09T00:54:00.000Z,1546915.7,16128.861,-154317.04
2019-01-09T00:55:00.000Z,1546915.4,16122.913,-154319.27
2019-01-09T00:56:00.000Z,1546915.2,16116.965,-154321.5
2019-01-09T00:57:00.000Z,1546914.9,16111.016,-154323.73
2019-01-09T00:58:00.000Z,1546914.6,16105.068,-154325.96
2019-01-09T00:59:00.000Z,1546914.4,16099.119,-154328.19
2019-01-09T01:00:00.000Z,1546914.1,16093.171,-154330.42
2019-01-09T01:01:00.000Z,1546913.8,16087.222,-154332.65
2019-01-09T01:02:00.000Z,1546913.5,16081.273,-154334.88
2019-01-09T01:03:00.000Z,1546913.3,16075.325,-154337.11
2019-01-09T01:04:00.000Z,1546913,16069.376,-154339.34
2019-01-09T01:05:00.000Z,1546912.7,16063.427,-154341.57
2019-01-09T01:06:00.000Z,1546912.4,16057.478,-154343.8
2019-01-09T01:07:00.000Z,1546912.2,16051.529,-154346.03
2019-01-09T01:08:00.000Z,1546911.9,16045.58,-154348.26
2019-01-09T01:09:00.000Z,1546911.6,16039.631,-154350.49
2019-01-09T01:10:00.000Z,1546911.3,16033.682,-154352.72
2019-01-09T01:11:00.000Z,1546911.1,16027.733,-154354.95
2019-01-09T01:12:00.000Z,1546910.8,16021.784,-154357.17
2019-01-09T01:13:00.000Z,1546910.5,16015.834,-154359.4
2019-01-09T01:14:00.000Z,1546910.3,16009.885,-154361.63
2019-01-09T01:15:00.000Z,1546910,16003.936,-154363.86
2019-01-09T01:16:00.000Z,1546909.7,15997.986,-154366.09
2019-01-09T01:17:00.000Z,1546909.4,15992.037,-154368.32
2019-01-09T01:18:00.000Z,1546909.2,15986.087,-154370.54
2019-01-09T01:19:00.000Z,1546908.9,15980.138,-154372.77
2019-01-09T01:20:00.000Z,1546908.6,15974.188,-154375
2019-01-09T01:21:00.000Z,1546908.3,15968.238,-154377.23
2019-01-09T01:22:00.000Z,1546908.1,15962.288,-154379.46
2019-01-09T01:23:00.000Z,1546907.8,15956.339,-154381.68
2019-01-09T01:24:00.000Z,1546907.5,15950.389,-154383.91
2019-01-09T01:25:00.000Z,1546907.2,15944.439,-154386.14
2019-01-09T01:26:00.000Z,1546906.9,15938.489,-154388.37
2019-01-09T01:27:00.000Z,1546906.7,15932.539,-154390.59
2019-01-09T01:28:00.000Z,1546906.4,15926.589,-154392.82
2019-01-09T01:29:00.000Z,1546906.1,15920.639,-154395.05
2019-01-09T01:30:00.000Z,1546905.8,15914.688,-154397.28
2019-01-09T01:31:00.000Z,1546905.6,15908.738,-154399.5
2019-01-09T01:32:00.000Z,1546905.3,15902.788,-154401.73
2019-01-09T01:33:00.000Z,1546905,15896.837,-154403.96
2019-01-09T01:34:00.000Z,1546904.7,15890.887,-154406.18
2019-01-09T01:35:00.000Z,1546904.5,15884.937,-154408.41
2019-01-09T01:36:00.000Z,1546904.2,15878.986,-154410.64
2019-01-09T01:37:00.000Z,1546903.9,15873.036,-154412.86
2019-01-09T01:38:00.000Z,1546903.6,15867.085,-154415.09
2019-01-09T01:39:00.000Z,1546903.3,15861.134,-154417.32
2019-01-09T01:40:00.000Z,1546903.1,15855.184,-154419.54
2019-01-09T01:41:00.000Z,1546902.8,15849.233,-154421.77
2019-01-09T01:42:00.000Z,1546902.5,15843.282,-154424
2019-01-09T01:43:00.000Z,1546902.2,15837.331,-154426.22
2019-01-09T01:44:00.000Z,1546902,15831.38,-154428.45
2019-01-09T01:45:00.000Z,1546901.7,15825.429,-154430.67
2019-01-09T01:46:00.000Z,1546901.4,15819.478,-154432.9
2019-01-09T01:47:00.000Z,1546901.1,15813.527,-154435.13
2019-01-09T01:48:00.000Z,1546900.8,15807.576,-154437.35
2019-01-09T01:49:00.000Z,1546900.6,15801.625,-154439.58
2019-01-09T01:50:00.000Z,1546900.3,15795.673,-154441.8
2019-01-09T01:51:00.000Z,1546900,15789.722,-154444.03
2019-01-09T01:52:00.000Z,1546899.7,15783.771,-154446.25
2019-01-09T01:53:00.000Z,1546899.4,15777.819,-154448.48
2019-01-09T01:54:00.000Z,1546899.2,15771.868,-154450.7
2019-01-09T01:55:00.000Z,1546898.9,15765.916,-154452.93
2019-01-09T01:56:00.000Z,1546898.6,15759.965,-154455.15
2019-01-09T01:57:00.000Z,1546898.3,15754.013,-154457.38
2019-01-09T01:58:00.000Z,1546898,15748.061,-154459.6
2019-01-09T01:59:00.000Z,1546897.8,15742.109,-154461.83
2019-01-09T02:00:00.000Z,1546897.5,15736.158,-154464.05
2019-01-09T02:01:00.000Z,1546897.2,15730.206,-154466.28
2019-01-09T02:02:00.000Z,1546896.9,15724.254,-154468.5
2019-01-09T02:03:00.000Z,1546896.6,15718.302,-154470.72
2019-01-09T02:04:00.000Z,1546896.4,15712.35,-154472.95
2019-01-09T02:05:00.000Z,1546896.1,15706.398,-154475.17
2019-01-09T02:06:00.000Z,1546895.8,15700.446,-154477.4
2019-01-09T02:07:00.000Z,1546895.5,15694.494,-154479.62
2019-01-09T02:08:00.000Z,1546895.2,15688.541,-154481.84
2019-01-09T02:09:00.000Z,1546894.9,15682.589,-154484.07
2019-01-09T02:10:00.000Z,1546894.7,15676.637,-154486.29
2019-01-09T02:11:00.000Z,1546894.4,15670.684,-154488.51
2019-01-09T02:12:00.000Z,1546894.1,15664.732,-154490.74
2019-01-09T02:13:00.000Z,1546893.8,15658.779,-154492.96
2019-01-09T02:14:00.000Z,1546893.5,15652.827,-154495.19
2019-01-09T02:15:00.000Z,1546893.3,15646.874,-154497.41
2019-01-09T02:16:00.000Z,1546893,15640.922,-154499.63
2019-01-09T02:17:00.000Z,1546892.7,15634.969,-154501.85
2019-01-09T02:18:00.000Z,1546892.4,15629.016,-154504.08
2019-01-09T02:19:00.000Z,1546892.1,15623.063,-154506.3
2019-01-09T02:20:00.000Z,1546891.8,15617.11,-154508.52
2019-01-09T02:21:00.000Z,1546891.6,15611.157,-154510.75
2019-01-09T02:22:00.000Z,1546891.3,15605.204,-154512.97
2019-01-09T02:23:00.000Z,1546891,15599.251,-154515.19
2019-01-09T02:24:00.000Z,1546890.7,15593.298,-154517.41
2019-01-09T02:25:00.000Z,1546890.4,15587.345,-154519.64
2019-01-09T02:26:00.000Z,1546890.1,15581.392,-154521.86
2019-01-09T02:27:00.000Z,1546889.8,15575.439,-154524.08
2019-01-09T02:28:00.000Z,1546889.6,15569.485,-154526.3
2019-01-09T02:29:00.000Z,1546889.3,15563.532,-154528.52
2019-01-09T02:30:00.000Z,1546889,15557.579,-154530.75
2019-01-09T02:31:00.000Z,1546888.7,15551.625,-154532.97
2019-01-09T02:32:00.000Z,1546888.4,15545.672,-154535.19
2019-01-09T02:33:00.000Z,1546888.1,15539.718,-154537.41
2019-01-09T02:34:00.000Z,1546887.9,15533.764,-154539.63
2019-01-09T02:35:00.000Z,1546887.6,15527.811,-154541.85
2019-01-09T02:36:00.000Z,1546887.3,15521.857,-154544.08
2019-01-09T02:37:00.000Z,1546887,15515.903,-154546.3
2019-01-09T02:38:00.000Z,1546886.7,15509.949,-154548.52
2019-01-09T02:39:00.000Z,1546886.4,15503.995,-154550.74
2019-01-09T02:40:00.000Z,1546886.1,15498.041,-154552.96
2019-01-09T02:41:00.000Z,1546885.9,15492.087,-154555.18
2019-01-09T02:42:00.000Z,1546885.6,15486.133,-154557.4
2019-01-09T02:43:00.000Z,1546885.3,15480.179,-154559.62
2019-01-09T02:44:00.000Z,1546885,15474.225,-154561.84
2019-01-09T02:45:00.000Z,1546884.7,15468.271,-154564.06
2019-01-09T02:46:00.000Z,1546884.4,15462.316,-154566.28
2019-01-09T02:47:00.000Z,1546884.1,15456.362,-154568.5
2019-01-09T02:48:00.000Z,1546883.9,15450.408,-154570.72
2019-01-09T02:49:00.000Z,1546883.6,15444.453,-154572.94
2019-01-09T02:50:00.000Z,1546883.3,15438.499,-154575.16
2019-01-09T02:51:00.000Z,1546883,15432.544,-154577.38
2019-01-09T02:52:00.000Z,1546882.7,15426.59,-154579.6
2019-01-09T02:53:00.000Z,1546882.4,15420.635,-154581.82
2019-01-09T02:54:00.000Z,1546882.1,15414.68,-154584.04
2019-01-09T02:55:00.000Z,1546881.8,15408.725,-154586.26
2019-01-09T02:56:00.000Z,1546881.5,15402.771,-154588.48
2019-01-09T02:57:00.000Z,1546881.3,15396.816,-154590.7
2019-01-09T02:58:00.000Z,1546881,15390.861,-154592.92
2019-01-09T02:59:00.000Z,1546880.7,15384.906,-154595.14
2019-01-09T03:00:00.000Z,1546880.4,15378.951,-154597.36
2019-01-09T03:01:00.000Z,1546880.1,15372.996,-154599.58
2019-01-09T03:02:00.000Z,1546879.8,15367.04,-154601.8
2019-01-09T03:03:00.000Z,1546879.5,15361.085,-154604.02
2019-01-09T03:04:00.000Z,1546879.2,15355.13,-154606.24
2019-01-09T03:05:00.000Z,1546879,15349.175,-154608.46
2019-01-09T03:06:00.000Z,1546878.7,15343.219,-154610.67
2019-01-09T03:07:00.000Z,1546878.4,15337.264,-154612.89
2019-01-09T03:08:00.000Z,1546878.1,15331.308,-154615.11
2019-01-09T03:09:00.000Z,1546877.8,15325.353,-154617.33
2019-01-09T03:10:00.000Z,1546877.5,15319.397,-154619.55
2019-01-09T03:11:00.000Z,1546877.2,15313.442,-154621.77
2019-01-09T03:12:00.000Z,1546876.9,15307.486,-154623.98
2019-01-09T03:13:00.000Z,1546876.6,15301.53,-154626.2
2019-01-09T03:14:00.000Z,1546876.3,15295.574,-154628.42
2019-01-09T03:15:00.000Z,1546876.1,15289.619,-154630.64
2019-01-09T03:16:00.000Z,1546875.8,15283.663,-154632.86
2019-01-09T03:17:00.000Z,1546875.5,15277.707,-154635.07
2019-01-09T03:18:00.000Z,1546875.2,15271.751,-154637.29
2019-01-09T03:19:00.000Z,1546874.9,15265.795,-154639.51
2019-01-09T03:20:00.000Z,1546874.6,15259.838,-154641.73
2019-01-09T03:21:00.000Z,1546874.3,15253.882,-154643.94
2019-01-09T03:22:00.000Z,1546874,15247.926,-154646.16
2019-01-09T03:23:00.000Z,1546873.7,15241.97,-154648.38
2019-01-09T03:24:00.000Z,1546873.4,15236.013,-154650.6
2019-01-09T03:25:00.000Z,1546873.1,15230.057,-154652.81
2019-01-09T03:26:00.000Z,1546872.8,15224.101,-154655.03
2019-01-09T03:27:00.000Z,1546872.6,15218.144,-154657.25
2019-01-09T03:28:00.000Z,1546872.3,15212.187,-154659.46
2019-01-09T03:29:00.000Z,1546872,15206.231,-154661.68
2019-01-09T03:30:00.000Z,1546871.7,15200.274,-154663.9
2019-01-09T03:31:00.000Z,1546871.4,15194.317,-154666.11
2019-01-09T03:32:00.000Z,1546871.1,15188.361,-154668.33
2019-01-09T03:33:00.000Z,1546870.8,15182.404,-154670.55
2019-01-09T03:34:00.000Z,1546870.5,15176.447,-154672.76
2019-01-09T03:35:00.000Z,1546870.2,15170.49,-154674.98
2019-01-09T03:36:00.000Z,1546869.9,15164.533,-154677.19
2019-01-09T03:37:00.000Z,1546869.6,15158.576,-154679.41
2019-01-09T03:38:00.000Z,1546869.3,15152.619,-154681.63
2019-01-09T03:39:00.000Z,1546869,15146.662,-154683.84
2019-01-09T03:40:00.000Z,1546868.7,15140.704,-154686.06
2019-01-09T03:41:00.000Z,1546868.5,15134.747,-154688.27
2019-01-09T03:42:00.000Z,1546868.2,15128.79,-154690.49
2019-01-09T03:43:00.000Z,1546867.9,15122.832,-154692.7
2019-01-09T03:44:00.000Z,1546867.6,15116.875,-154694.92
2019-01-09T03:45:00.000Z,1546867.3,15110.918,-154697.13
2019-01-09T03:46:00.000Z,1546867,15104.96,-154699.35
2019-01-09T03:47:00.000Z,1546866.7,15099.002,-154701.56
2019-01-09T03:48:00.000Z,1546866.4,15093.045,-154703.78
2019-01-09T03:49:00.000Z,1546866.1,15087.087,-154705.99
2019-01-09T03:50:00.000Z,1546865.8,15081.129,-154708.21
2019-01-09T03:51:00.000Z,1546865.5,15075.171,-154710.42
2019-01-09T03:52:00.000Z,1546865.2,15069.214,-154712.64
2019-01-09T03:53:00.000Z,1546864.9,15063.256,-154714.85
2019-01-09T03:54:00.000Z,1546864.6,15057.298,-154717.07
2019-01-09T03:55:00.000Z,1546864.3,15051.34,-154719.28
2019-01-09T03:56:00.000Z,1546864,15045.382,-154721.5
2019-01-09T03:57:00.000Z,1546863.7,15039.423,-154723.71
2019-01-09T03:58:00.000Z,1546863.4,15033.465,-154725.92
2019-01-09T03:59:00.000Z,1546863.1,15027.507,-154728.14
2019-01-09T04:00:00.000Z,1546862.8,15021.549,-154730.35
2019-01-09T04:01:00.000Z,1546862.5,15015.59,-154732.57
2019-01-09T04:02:00.000Z,1546862.3,15009.632,-154734.78
2019-01-09T04:03:00.000Z,1546862,15003.673,-154736.99
2019-01-09T04:04:00.000Z,1546861.7,14997.715,-154739.21
2019-01-09T04:05:00.000Z,1546861.4,14991.756,-154741.42
2019-01-09T04:06:00.000Z,1546861.1,14985.798,-154743.63
2019-01-09T04:07:00.000Z,1546860.8,14979.839,-154745.85
2019-01-09T04:08:00.000Z,1546860.5,14973.88,-154748.06
2019-01-09T04:09:00.000Z,1546860.2,14967.921,-154750.27
2019-01-09T04:10:00.000Z,1546859.9,14961.963,-154752.49
2019-01-09T04:11:00.000Z,1546859.6,14956.004,-154754.7
2019-01-09T04:12:00.000Z,1546859.3,14950.045,-154756.91
2019-01-09T04:13:00.000Z,1546859,14944.086,-154759.13
2019-01-09T04:14:00.000Z,1546858.7,14938.127,-154761.34
2019-01-09T04:15:00.000Z,1546858.4,14932.167,-154763.55
2019-01-09T04:16:00.000Z,1546858.1,14926.208,-154765.76
2019-01-09T04:17:00.000Z,1546857.8,14920.249,-154767.98
2019-01-09T04:18:00.000Z,1546857.5,14914.29,-154770.19
2019-01-09T04:19:00.000Z,1546857.2,14908.33,-154772.4
2019-01-09T04:20:00.000Z,1546856.9,14902.371,-154774.61
2019-01-09T04:21:00.000Z,1546856.6,14896.412,-154776.82
2019-01-09T04:22:00.000Z,1546856.3,14890.452,-154779.04
2019-01-09T04:23:00.000Z,1546856,14884.493,-154781.25
2019-01-09T04:24:00.000Z,1546855.7,14878.533,-154783.46
2019-01-09T04:25:00.000Z,1546855.4,14872.573,-154785.67
2019-01-09T04:26:00.000Z,1546855.1,14866.613,-154787.88
2019-01-09T04:27:00.000Z,1546854.8,14860.654,-154790.09
2019-01-09T04:28:00.000Z,1546854.5,14854.694,-154792.31
2019-01-09T04:29:00.000Z,1546854.2,14848.734,-154794.52
2019-01-09T04:30:00.000Z,1546853.9,14842.774,-154796.73
2019-01-09T04:31:00.000Z,1546853.6,14836.814,-154798.94
2019-01-09T04:32:00.000Z,1546853.3,14830.854,-154801.15
2019-01-09T04:33:00.000Z,1546853,14824.894,-154803.36
2019-01-09T04:34:00.000Z,1546852.7,14818.934,-154805.57
2019-01-09T04:35:00.000Z,1546852.4,14812.973,-154807.78
2019-01-09T04:36:00.000Z,1546852.1,14807.013,-154809.99
2019-01-09T04:37:00.000Z,1546851.8,14801.053,-154812.2
2019-01-09T04:38:00.000Z,1546851.5,14795.092,-154814.42
2019-01-09T04:39:00.000Z,1546851.2,14789.132,-154816.63
2019-01-09T04:40:00.000Z,1546850.9,14783.172,-154818.84
2019-01-09T04:41:00.000Z,1546850.6,14777.211,-154821.05
2019-01-09T04:42:00.000Z,1546850.3,14771.25,-154823.26
2019-01-09T04:43:00.000Z,1546850,14765.29,-154825.47
2019-01-09T04:44:00.000Z,1546849.7,14759.329,-154827.68
2019-01-09T04:45:00.000Z,1546849.4,14753.368,-154829.89
2019-01-09T04:46:00.000Z,1546849.1,14747.407,-154832.1
2019-01-09T04:47:00.000Z,1546848.8,14741.447,-154834.31
2019-01-09T04:48:00.000Z,1546848.5,14735.486,-154836.52
2019-01-09T04:49:00.000Z,1546848.2,14729.525,-154838.73
2019-01-09T04:50:00.000Z,1546847.9,14723.564,-154840.94
2019-01-09T04:51:00.000Z,1546847.6,14717.603,-154843.14
2019-01-09T04:52:00.000Z,1546847.3,14711.641,-154845.35
2019-01-09T04:53:00.000Z,1546846.9,14705.68,-154847.56
2019-01-09T04:54:00.000Z,1546846.6,14699.719,-154849.77
2019-01-09T04:55:00.000Z,1546846.3,14693.758,-154851.98
2019-01-09T04:56:00.000Z,1546846,14687.796,-154854.19
2019-01-09T04:57:00.000Z,1546845.7,14681.835,-154856.4
2019-01-09T04:58:00.000Z,1546845.4,14675.873,-154858.61
2019-01-09T04:59:00.000Z,1546845.1,14669.912,-154860.82
2019-01-09T05:00:00.000Z,1546844.8,14663.95,-154863.02
2019-01-09T05:01:00.000Z,1546844.5,14657.989,-154865.23
2019-01-09T05:02:00.000Z,1546844.2,14652.027,-154867.44
2019-01-09T05:03:00.000Z,1546843.9,14646.065,-154869.65
2019-01-09T05:04:00.000Z,1546843.6,14640.103,-154871.86
2019-01-09T05:05:00.000Z,1546843.3,14634.141,-154874.07
2019-01-09T05:06:00.000Z,1546843,14628.18,-154876.27
2019-01-09T05:07:00.000Z,1546842.7,14622.218,-154878.48
2019-01-09T05:08:00.000Z,1546842.4,14616.256,-154880.69
2019-01-09T05:09:00.000Z,1546842.1,14610.293,-154882.9
2019-01-09T05:10:00.000Z,1546841.8,14604.331,-154885.11
2019-01-09T05:11:00.000Z,1546841.5,14598.369,-154887.31
2019-01-09T05:12:00.000Z,1546841.2,14592.407,-154889.52
2019-01-09T05:13:00.000Z,1546840.9,14586.445,-154891.73
2019-01-09T05:14:00.000Z,1546840.5,14580.482,-154893.94
2019-01-09T05:15:00.000Z,1546840.2,14574.52,-154896.14
2019-01-09T05:16:00.000Z,1546839.9,14568.557,-154898.35
2019-01-09T05:17:00.000Z,1546839.6,14562.595,-154900.56
2019-01-09T05:18:00.000Z,1546839.3,14556.632,-154902.76
2019-01-09T05:19:00.000Z,1546839,14550.67,-154904.97
2019-01-09T05:20:00.000Z,1546838.7,14544.707,-154907.18
2019-01-09T05:21:00.000Z,1546838.4,14538.744,-154909.38
2019-01-09T05:22:00.000Z,1546838.1,14532.781,-154911.59
2019-01-09T05:23:00.000Z,1546837.8,14526.819,-154913.8
2019-01-09T05:24:00.000Z,1546837.5,14520.856,-154916
2019-01-09T05:25:00.000Z,1546837.2,14514.893,-154918.21
2019-01-09T05:26:00.000Z,1546836.9,14508.93,-154920.42
2019-01-09T05:27:00.000Z,1546836.6,14502.967,-154922.62
2019-01-09T05:28:00.000Z,1546836.2,14497.003,-154924.83
2019-01-09T05:29:00.000Z,1546835.9,14491.04,-154927.04
2019-01-09T05:30:00.000Z,1546835.6,14485.077,-154929.24
2019-01-09T05:31:00.000Z,1546835.3,14479.114,-154931.45
2019-01-09T05:32:00.000Z,1546835,14473.15,-154933.65
2019-01-09T05:33:00.000Z,1546834.7,14467.187,-154935.86
2019-01-09T05:34:00.000Z,1546834.4,14461.223,-154938.06
2019-01-09T05:35:00.000Z,1546834.1,14455.26,-154940.27
2019-01-09T05:36:00.000Z,1546833.8,14449.296,-154942.48
2019-01-09T05:37:00.000Z,1546833.5,14443.333,-154944.68
2019-01-09T05:38:00.000Z,1546833.2,14437.369,-154946.89
2019-01-09T05:39:00.000Z,1546832.9,14431.405,-154949.09
2019-01-09T05:40:00.000Z,1546832.5,14425.442,-154951.3
2019-01-09T05:41:00.000Z,1546832.2,14419.478,-154953.5
2019-01-09T05:42:00.000Z,1546831.9,14413.514,-154955.71
2019-01-09T05:43:00.000Z,1546831.6,14407.55,-154957.91
2019-01-09T05:44:00.000Z,1546831.3,14401.586,-154960.12
2019-01-09T05:45:00.000Z,1546831,14395.622,-154962.32
2019-01-09T05:46:00.000Z,1546830.7,14389.658,-154964.52
2019-01-09T05:47:00.000Z,1546830.4,14383.694,-154966.73
2019-01-09T05:48:00.000Z,1546830.1,14377.729,-154968.93
2019-01-09T05:49:00.000Z,1546829.8,14371.765,-154971.14
2019-01-09T05:50:00.000Z,1546829.4,14365.801,-154973.34
2019-01-09T05:51:00.000Z,1546829.1,14359.836,-154975.55
2019-01-09T05:52:00.000Z,1546828.8,14353.872,-154977.75
2019-01-09T05:53:00.000Z,1546828.5,14347.907,-154979.95
2019-01-09T05:54:00.000Z,1546828.2,14341.943,-154982.16
2019-01-09T05:55:00.000Z,1546827.9,14335.978,-154984.36
2019-01-09T05:56:00.000Z,1546827.6,14330.013,-154986.56
2019-01-09T05:57:00.000Z,1546827.3,14324.049,-154988.77
2019-01-09T05:58:00.000Z,1546827,14318.084,-154990.97
2019-01-09T05:59:00.000Z,1546826.6,14312.119,-154993.17
2019-01-09T06:00:00.000Z,1546826.3,14306.154,-154995.38
2019-01-09T06:01:00.000Z,1546826,14300.189,-154997.58
2019-01-09T06:02:00.000Z,1546825.7,14294.224,-154999.78
2019-01-09T06:03:00.000Z,1546825.4,14288.259,-155001.99
2019-01-09T06:04:00.000Z,1546825.1,14282.294,-155004.19
2019-01-09T06:05:00.000Z,1546824.8,14276.329,-155006.39
2019-01-09T06:06:00.000Z,1546824.5,14270.364,-155008.6
2019-01-09T06:07:00.000Z,1546824.1,14264.398,-155010.8
2019-01-09T06:08:00.000Z,1546823.8,14258.433,-155013
2019-01-09T06:09:00.000Z,1546823.5,14252.468,-155015.2
2019-01-09T06:10:00.000Z,1546823.2,14246.502,-155017.41
2019-01-09T06:11:00.000Z,1546822.9,14240.537,-155019.61
2019-01-09T06:12:00.000Z,1546822.6,14234.571,-155021.81
2019-01-09T06:13:00.000Z,1546822.3,14228.606,-155024.01
2019-01-09T06:14:00.000Z,1546821.9,14222.64,-155026.21
2019-01-09T06:15:00.000Z,1546821.6,14216.674,-155028.42
2019-01-09T06:16:00.000Z,1546821.3,14210.708,-155030.62
2019-01-09T06:17:00.000Z,1546821,14204.743,-155032.82
2019-01-09T06:18:00.000Z,1546820.7,14198.777,-155035.02
2019-01-09T06:19:00.000Z,1546820.4,14192.811,-155037.22
2019-01-09T06:20:00.000Z,1546820.1,14186.845,-155039.42
2019-01-09T06:21:00.000Z,1546819.7,14180.879,-155041.63
2019-01-09T06:22:00.000Z,1546819.4,14174.913,-155043.83
2019-01-09T06:23:00.000Z,1546819.1,14168.947,-155046.03
2019-01-09T06:24:00.000Z,1546818.8,14162.98,-155048.23
2019-01-09T06:25:00.000Z,1546818.5,14157.014,-155050.43
2019-01-09T06:26:00.000Z,1546818.2,14151.048,-155052.63
2019-01-09T06:27:00.000Z,1546817.9,14145.081,-155054.83
2019-01-09T06:28:00.000Z,1546817.5,14139.115,-155057.03
2019-01-09T06:29:00.000Z,1546817.2,14133.148,-155059.23
2019-01-09T06:30:00.000Z,1546816.9,14127.182,-155061.43
2019-01-09T06:31:00.000Z,1546816.6,14121.215,-155063.64
2019-01-09T06:32:00.000Z,1546816.3,14115.249,-155065.84
2019-01-09T06:33:00.000Z,1546816,14109.282,-155068.04
2019-01-09T06:34:00.000Z,1546815.6,14103.315,-155070.24
2019-01-09T06:35:00.000Z,1546815.3,14097.348,-155072.44
2019-01-09T06:36:00.000Z,1546815,14091.381,-155074.64
2019-01-09T06:37:00.000Z,1546814.7,14085.414,-155076.84
2019-01-09T06:38:00.000Z,1546814.4,14079.447,-155079.04
2019-01-09T06:39:00.000Z,1546814.1,14073.48,-155081.24
2019-01-09T06:40:00.000Z,1546813.7,14067.513,-155083.44
2019-01-09T06:41:00.000Z,1546813.4,14061.546,-155085.64
2019-01-09T06:42:00.000Z,1546813.1,14055.579,-155087.84
2019-01-09T06:43:00.000Z,1546812.8,14049.612,-155090.03
2019-01-09T06:44:00.000Z,1546812.5,14043.644,-155092.23
2019-01-09T06:45:00.000Z,1546812.2,14037.677,-155094.43
2019-01-09T06:46:00.000Z,1546811.8,14031.71,-155096.63
2019-01-09T06:47:00.000Z,1546811.5,14025.742,-155098.83
2019-01-09T06:48:00.000Z,1546811.2,14019.774,-155101.03
2019-01-09T06:49:00.000Z,1546810.9,14013.807,-155103.23
2019-01-09T06:50:00.000Z,1546810.6,14007.839,-155105.43
2019-01-09T06:51:00.000Z,1546810.2,14001.872,-155107.63
2019-01-09T06:52:00.000Z,1546809.9,13995.904,-155109.83
2019-01-09T06:53:00.000Z,1546809.6,13989.936,-155112.02
2019-01-09T06:54:00.000Z,1546809.3,13983.968,-155114.22
2019-01-09T06:55:00.000Z,1546809,13978,-155116.42
2019-01-09T06:56:00.000Z,1546808.6,13972.032,-155118.62
2019-01-09T06:57:00.000Z,1546808.3,13966.064,-155120.82
2019-01-09T06:58:00.000Z,1546808,13960.096,-155123.02
2019-01-09T06:59:00.000Z,1546807.7,13954.128,-155125.21
2019-01-09T07:00:00.000Z,1546807.4,13948.16,-155127.41
2019-01-09T07:01:00.000Z,1546807,13942.191,-155129.61
2019-01-09T07:02:00.000Z,1546806.7,13936.223,-155131.81
2019-01-09T07:03:00.000Z,1546806.4,13930.255,-155134
2019-01-09T07:04:00.000Z,1546806.1,13924.286,-155136.2
2019-01-09T07:05:00.000Z,1546805.8,13918.318,-155138.4
2019-01-09T07:06:00.000Z,1546805.4,13912.349,-155140.6
2019-01-09T07:07:00.000Z,1546805.1,13906.381,-155142.79
2019-01-09T07:08:00.000Z,1546804.8,13900.412,-155144.99
2019-01-09T07:09:00.000Z,1546804.5,13894.443,-155147.19
2019-01-09T07:10:00.000Z,1546804.2,13888.474,-155149.39
2019-01-09T07:11:00.000Z,1546803.8,13882.506,-155151.58
2019-01-09T07:12:00.000Z,1546803.5,13876.537,-155153.78
2019-01-09T07:13:00.000Z,1546803.2,13870.568,-155155.98
2019-01-09T07:14:00.000Z,1546802.9,13864.599,-155158.17
2019-01-09T07:15:00.000Z,1546802.6,13858.63,-155160.37
2019-01-09T07:16:00.000Z,1546802.2,13852.661,-155162.57
2019-01-09T07:17:00.000Z,1546801.9,13846.691,-155164.76
2019-01-09T07:18:00.000Z,1546801.6,13840.722,-155166.96
2019-01-09T07:19:00.000Z,1546801.3,13834.753,-155169.16
2019-01-09T07:20:00.000Z,1546800.9,13828.784,-155171.35
2019-01-09T07:21:00.000Z,1546800.6,13822.814,-155173.55
2019-01-09T07:22:00.000Z,1546800.3,13816.845,-155175.74
2019-01-09T07:23:00.000Z,1546800,13810.875,-155177.94
