EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_km,Y_(@_y_)_km,Z_(@_z_)_km
2019-01-12T03:48:00.000Z,1396774.4,-126035.2,46532.343
2019-01-12T04:00:00.000Z,1396757.3,-125964.48,46489.817
2019-01-12T04:12:00.000Z,1396740,-125893.68,46447.166
2019-01-12T04:24:00.000Z,1396722.8,-125822.9,46404.58
2019-01-12T04:36:00.000Z,1396705.8,-125752.11,46361.989
2019-01-12T04:48:00.000Z,1396688.7,-125681.3,46319.373
2019-01-12T05:00:00.000Z,1396671.7,-125610.52,46276.716
2019-01-12T05:12:00.000Z,1396654.8,-125539.76,46234.161
2019-01-12T05:24:00.000Z,1396637.8,-125468.95,46191.509
2019-01-12T05:36:00.000Z,1396621,-125398.15,46148.923
2019-01-12T05:48:00.000Z,1396604.3,-125327.35,46106.332
2019-01-12T06:00:00.000Z,1396587.5,-125256.52,46063.716
2019-01-12T06:12:00.000Z,1396570.8,-125185.73,46021.095
2019-01-12T06:24:00.000Z,1396554.2,-125114.95,45978.504
2019-01-12T06:36:00.000Z,1396537.6,-125044.13,45935.853
2019-01-12T06:48:00.000Z,1396521,-124973.32,45893.266
2019-01-12T07:00:00.000Z,1396504.6,-124902.54,45850.676
2019-01-12T07:12:00.000Z,1396488.2,-124831.69,45808.09
2019-01-12T07:24:00.000Z,1396471.9,-124760.91,45765.499
2019-01-12T07:36:00.000Z,1396455.5,-124690.06,45722.882
2019-01-12T07:48:00.000Z,1396439.2,-124619.25,45680.226
2019-01-12T08:00:00.000Z,1396423,-124548.46,45637.67
2019-01-12T08:12:00.000Z,1396406.8,-124477.61,45595.019
2019-01-12T08:24:00.000Z,1396390.7,-124406.75,45552.433
2019-01-12T08:36:00.000Z,1396374.7,-124335.95,45509.842
2019-01-12T08:48:00.000Z,1396358.6,-124265.09,45467.226
2019-01-12T09:00:00.000Z,1396342.6,-124194.27,45424.604
2019-01-12T09:12:00.000Z,1396326.8,-124123.46,45382.014
2019-01-12T09:24:00.000Z,1396310.9,-124052.6,45339.397
2019-01-12T09:36:00.000Z,1396295.1,-123981.73,45296.776
2019-01-12T09:48:00.000Z,1396279.4,-123910.91,45254.22
2019-01-12T10:00:00.000Z,1396263.7,-123840.07,45211.599
2019-01-12T10:12:00.000Z,1396247.9,-123769.2,45168.983
2019-01-12T10:24:00.000Z,1396232.4,-123698.38,45126.392
2019-01-12T10:36:00.000Z,1396216.8,-123627.54,45083.771
2019-01-12T10:48:00.000Z,1396201.3,-123556.67,45041.119
2019-01-12T11:00:00.000Z,1396185.9,-123485.8,44998.564
2019-01-12T11:12:00.000Z,1396170.5,-123414.95,44955.943
2019-01-12T11:24:00.000Z,1396155.2,-123344.12,44913.387
2019-01-12T11:36:00.000Z,1396139.9,-123273.24,44870.735
2019-01-12T11:48:00.000Z,1396124.6,-123202.38,44828.114
2019-01-12T12:00:00.000Z,1396109.5,-123131.55,44785.523
2019-01-12T12:12:00.000Z,1396094.3,-123060.62,44742.907
2019-01-12T12:24:00.000Z,1396079.2,-122989.76,44700.286
2019-01-12T12:36:00.000Z,1396064.2,-122918.92,44657.73
2019-01-12T12:48:00.000Z,1396049.3,-122848.05,44615.109
2019-01-12T13:00:00.000Z,1396034.2,-122777.15,44572.492
2019-01-12T13:12:00.000Z,1396019.4,-122706.31,44529.867
2019-01-12T13:24:00.000Z,1396004.6,-122635.43,44487.281
2019-01-12T13:36:00.000Z,1395989.8,-122564.5,44444.629
2019-01-12T13:48:00.000Z,1395975.1,-122493.64,44402.073
2019-01-12T14:00:00.000Z,1395960.4,-122422.77,44359.452
2019-01-12T14:12:00.000Z,1395945.7,-122351.85,44316.836
2019-01-12T14:24:00.000Z,1395931.2,-122281,44274.245
2019-01-12T14:36:00.000Z,1395916.7,-122210.12,44231.624
2019-01-12T14:48:00.000Z,1395902.3,-122139.22,44189.068
2019-01-12T15:00:00.000Z,1395887.9,-122068.31,44146.417
2019-01-12T15:12:00.000Z,1395873.5,-121997.41,44103.831
2019-01-12T15:24:00.000Z,1395859.2,-121926.55,44061.24
2019-01-12T15:36:00.000Z,1395844.9,-121855.62,44018.623
2019-01-12T15:48:00.000Z,1395830.7,-121784.73,43976.002
2019-01-12T16:00:00.000Z,1395816.6,-121713.83,43933.411
2019-01-12T16:12:00.000Z,1395802.5,-121642.93,43890.79
2019-01-12T16:24:00.000Z,1395788.4,-121572,43848.174
2019-01-12T16:36:00.000Z,1395774.5,-121501.13,43805.583
2019-01-12T16:48:00.000Z,1395760.5,-121430.22,43762.997
2019-01-12T17:00:00.000Z,1395746.5,-121359.29,43720.345
2019-01-12T17:12:00.000Z,1395732.7,-121288.41,43677.79
2019-01-12T17:24:00.000Z,1395719,-121217.47,43635.134
2019-01-12T17:36:00.000Z,1395701.2,-121146.74,43592.302
2019-01-12T17:48:00.000Z,1395682.2,-121076.17,43549.395
2019-01-12T18:00:00.000Z,1395663.2,-121005.54,43506.459
2019-01-12T18:12:00.000Z,1395644.4,-120934.93,43463.552
2019-01-12T18:24:00.000Z,1395625.5,-120864.3,43420.615
2019-01-12T18:36:00.000Z,1395606.7,-120793.69,43377.709
2019-01-12T18:48:00.000Z,1395587.9,-120723.05,43334.737
2019-01-12T19:00:00.000Z,1395569.2,-120652.42,43291.866
2019-01-12T19:12:00.000Z,1395550.5,-120581.81,43248.929
2019-01-12T19:24:00.000Z,1395532,-120511.15,43206.022
2019-01-12T19:36:00.000Z,1395513.4,-120440.53,43163.085
2019-01-12T19:48:00.000Z,1395494.9,-120369.86,43120.179
2019-01-12T20:00:00.000Z,1395476.4,-120299.24,43077.242
2019-01-12T20:12:00.000Z,1395458.1,-120228.6,43034.336
2019-01-12T20:24:00.000Z,1395439.7,-120157.94,42991.364
2019-01-12T20:36:00.000Z,1395421.5,-120087.3,42948.457
2019-01-12T20:48:00.000Z,1395403.2,-120016.62,42905.556
2019-01-12T21:00:00.000Z,1395385,-119945.97,42862.649
2019-01-12T21:12:00.000Z,1395366.9,-119875.29,42819.712
2019-01-12T21:24:00.000Z,1395348.8,-119804.68,42776.806
2019-01-12T21:36:00.000Z,1395330.7,-119733.96,42733.869
2019-01-12T21:48:00.000Z,1395312.8,-119663.33,42690.962
2019-01-12T22:00:00.000Z,1395294.8,-119592.61,42648.026
2019-01-12T22:12:00.000Z,1395277,-119521.98,42605.084
2019-01-12T22:24:00.000Z,1395259.1,-119451.29,42562.147
2019-01-12T22:36:00.000Z,1395241.4,-119380.61,42519.276
2019-01-12T22:48:00.000Z,1395223.6,-119309.91,42476.339
2019-01-12T23:00:00.000Z,1395206,-119239.23,42433.433
2019-01-12T23:12:00.000Z,1395188.3,-119168.56,42390.496
2019-01-12T23:24:00.000Z,1395170.8,-119097.84,42347.589
2019-01-12T23:36:00.000Z,1395153.2,-119027.16,42304.652
2019-01-12T23:48:00.000Z,1395135.8,-118956.44,42261.746
2019-01-13T00:00:00.000Z,1395118.3,-118885.76,42218.774
2019-01-13T00:12:00.000Z,1395101,-118815.04,42175.868
2019-01-13T00:24:00.000Z,1395083.7,-118744.34,42132.966
2019-01-13T00:36:00.000Z,1395066.4,-118673.64,42090.059
2019-01-13T00:48:00.000Z,1395049.1,-118602.86,42047.062
2019-01-13T01:00:00.000Z,1395031.9,-118532.19,42004.155
2019-01-13T01:12:00.000Z,1395014.8,-118461.42,41961.219
2019-01-13T01:24:00.000Z,1394997.8,-118390.75,41918.312
2019-01-13T01:36:00.000Z,1394980.8,-118319.98,41875.34
2019-01-13T01:48:00.000Z,1394963.8,-118249.3,41832.434
2019-01-13T02:00:00.000Z,1394946.9,-118178.52,41789.497
2019-01-13T02:12:00.000Z,1394930.1,-118107.83,41746.626
2019-01-13T02:24:00.000Z,1394913.3,-118037.05,41703.689
2019-01-13T02:36:00.000Z,1394896.5,-117966.36,41660.782
2019-01-13T02:48:00.000Z,1394879.8,-117895.6,41617.845
2019-01-13T03:00:00.000Z,1394863.2,-117824.87,41574.939
2019-01-13T03:12:00.000Z,1394846.6,-117754.15,41532.002
2019-01-13T03:24:00.000Z,1394830.1,-117683.39,41489.061
2019-01-13T03:36:00.000Z,1394813.6,-117612.66,41446.124
2019-01-13T03:48:00.000Z,1394797.2,-117541.88,41403.217
2019-01-13T04:00:00.000Z,1394780.8,-117471.17,41360.346
2019-01-13T04:12:00.000Z,1394764.4,-117400.36,41317.409
2019-01-13T04:24:00.000Z,1394748.2,-117329.65,41274.503
2019-01-13T04:36:00.000Z,1394731.9,-117258.87,41231.566
2019-01-13T04:48:00.000Z,1394715.8,-117188.12,41188.659
2019-01-13T05:00:00.000Z,1394699.6,-117117.35,41145.687
2019-01-13T05:12:00.000Z,1394683.6,-117046.59,41102.781
2019-01-13T05:24:00.000Z,1394667.5,-116975.84,41059.844
2019-01-13T05:36:00.000Z,1394651.6,-116905.04,41016.938
2019-01-13T05:48:00.000Z,1394635.6,-116834.29,40974.001
2019-01-13T06:00:00.000Z,1394619.8,-116763.48,40931.129
2019-01-13T06:12:00.000Z,1394604,-116692.72,40888.193
2019-01-13T06:24:00.000Z,1394588.2,-116621.91,40845.286
2019-01-13T06:36:00.000Z,1394572.5,-116551.15,40802.349
2019-01-13T06:48:00.000Z,1394556.9,-116480.38,40759.408
2019-01-13T07:00:00.000Z,1394541.2,-116409.58,40716.471
2019-01-13T07:12:00.000Z,1394525.7,-116338.8,40673.565
2019-01-13T07:24:00.000Z,1394510.2,-116267.99,40630.628
2019-01-13T07:36:00.000Z,1394494.7,-116197.24,40587.721
2019-01-13T07:48:00.000Z,1394479.3,-116126.39,40544.819
2019-01-13T08:00:00.000Z,1394464,-116055.63,40501.913
2019-01-13T08:12:00.000Z,1394448.7,-115984.78,40458.976
2019-01-13T08:24:00.000Z,1394433.4,-115914.02,40416.07
2019-01-13T08:36:00.000Z,1394418.2,-115843.21,40373.098
2019-01-13T08:48:00.000Z,1394403.1,-115772.41,40330.191
2019-01-13T09:00:00.000Z,1394388,-115701.58,40287.255
2019-01-13T09:12:00.000Z,1394373,-115630.78,40244.348
2019-01-13T09:24:00.000Z,1394357.9,-115559.95,40201.411
2019-01-13T09:36:00.000Z,1394343,-115489.14,40158.54
2019-01-13T09:48:00.000Z,1394328.1,-115418.34,40115.603
2019-01-13T10:00:00.000Z,1394313.3,-115347.5,40072.696
2019-01-13T10:12:00.000Z,1394298.5,-115276.7,40029.725
2019-01-13T10:24:00.000Z,1394283.8,-115205.89,39986.818
2019-01-13T10:36:00.000Z,1394269.1,-115135.05,39943.881
2019-01-13T10:48:00.000Z,1394254.4,-115064.17,39900.914
2019-01-13T11:00:00.000Z,1394239.8,-114993.33,39857.977
2019-01-13T11:12:00.000Z,1394225.3,-114922.51,39815.071
2019-01-13T11:24:00.000Z,1394210.7,-114851.65,39772.169
2019-01-13T11:36:00.000Z,1394196.4,-114780.83,39729.263
2019-01-13T11:48:00.000Z,1394182,-114709.97,39686.326
2019-01-13T12:00:00.000Z,1394167.7,-114639.18,39643.384
2019-01-13T12:12:00.000Z,1394153.4,-114568.33,39600.447
2019-01-13T12:24:00.000Z,1394139.2,-114497.49,39557.541
2019-01-13T12:36:00.000Z,1394125,-114426.63,39514.604
2019-01-13T12:48:00.000Z,1394110.9,-114355.8,39471.698
2019-01-13T13:00:00.000Z,1394096.8,-114284.93,39428.761
2019-01-13T13:12:00.000Z,1394082.8,-114214.08,39385.889
2019-01-13T13:24:00.000Z,1394068.8,-114143.22,39342.953
2019-01-13T13:36:00.000Z,1394055,-114072.38,39300.011
2019-01-13T13:48:00.000Z,1394041.1,-114001.51,39257.074
2019-01-13T14:00:00.000Z,1394027.3,-113930.69,39214.168
2019-01-13T14:12:00.000Z,1394013.5,-113859.82,39171.231
2019-01-13T14:24:00.000Z,1393999.9,-113788.97,39128.324
2019-01-13T14:36:00.000Z,1393986.2,-113718.09,39085.388
2019-01-13T14:48:00.000Z,1393972.6,-113647.23,39042.481
2019-01-13T15:00:00.000Z,1393959,-113576.34,38999.579
2019-01-13T15:12:00.000Z,1393945.6,-113505.49,38956.673
2019-01-13T15:24:00.000Z,1393932.2,-113434.63,38913.731
2019-01-13T15:36:00.000Z,1393918.8,-113363.75,38870.795
2019-01-13T15:48:00.000Z,1393905.5,-113292.88,38827.888
2019-01-13T16:00:00.000Z,1393890.8,-113222.11,38784.881
2019-01-13T16:12:00.000Z,1393871.2,-113151.89,38741.631
2019-01-13T16:24:00.000Z,1393851.8,-113081.64,38698.446
2019-01-13T16:36:00.000Z,1393832.3,-113011.38,38655.196
2019-01-13T16:48:00.000Z,1393812.9,-112941.14,38611.945
2019-01-13T17:00:00.000Z,1393793.6,-112870.93,38568.76
2019-01-13T17:12:00.000Z,1393774.4,-112800.65,38525.51
2019-01-13T17:24:00.000Z,1393755.1,-112730.34,38482.229
2019-01-13T17:36:00.000Z,1393736,-112660.15,38439.04
2019-01-13T17:48:00.000Z,1393716.8,-112589.83,38395.794
2019-01-13T18:00:00.000Z,1393697.7,-112519.57,38352.544
2019-01-13T18:12:00.000Z,1393678.7,-112449.31,38309.294
2019-01-13T18:24:00.000Z,1393659.7,-112379.04,38266.109
2019-01-13T18:36:00.000Z,1393640.8,-112308.74,38222.858
2019-01-13T18:48:00.000Z,1393621.9,-112238.44,38179.578
2019-01-13T19:00:00.000Z,1393603.1,-112168.22,38136.423
2019-01-13T19:12:00.000Z,1393584.3,-112097.88,38093.143
2019-01-13T19:24:00.000Z,1393565.6,-112027.56,38049.892
2019-01-13T19:36:00.000Z,1393547,-111957.33,38006.738
2019-01-13T19:48:00.000Z,1393528.3,-111887.02,37963.457
2019-01-13T20:00:00.000Z,1393509.8,-111816.7,37920.207
2019-01-13T20:12:00.000Z,1393491.2,-111746.4,37876.957
2019-01-13T20:24:00.000Z,1393472.8,-111676.1,37833.772
2019-01-13T20:36:00.000Z,1393454.4,-111605.76,37790.521
2019-01-13T20:48:00.000Z,1393436,-111535.43,37747.241
2019-01-13T21:00:00.000Z,1393417.8,-111465.18,37704.086
2019-01-13T21:12:00.000Z,1393399.5,-111394.81,37660.805
2019-01-13T21:24:00.000Z,1393381.3,-111324.46,37617.555
2019-01-13T21:36:00.000Z,1393363.2,-111254.17,37574.37
2019-01-13T21:48:00.000Z,1393345,-111183.85,37531.12
2019-01-13T22:00:00.000Z,1393327,-111113.53,37487.87
2019-01-13T22:12:00.000Z,1393308.9,-111043.14,37444.624
2019-01-13T22:24:00.000Z,1393291.1,-110972.84,37401.434
2019-01-13T22:36:00.000Z,1393273.1,-110902.48,37358.154
2019-01-13T22:48:00.000Z,1393255.3,-110832.11,37314.939
2019-01-13T23:00:00.000Z,1393237.5,-110761.8,37271.719
2019-01-13T23:12:00.000Z,1393219.8,-110691.43,37228.468
2019-01-13T23:24:00.000Z,1393202.1,-110621.09,37185.218
2019-01-13T23:36:00.000Z,1393184.4,-110550.67,37141.972
2019-01-13T23:48:00.000Z,1393166.9,-110480.38,37098.783
2019-01-14T00:00:00.000Z,1393149.3,-110410.03,37055.532
2019-01-14T00:12:00.000Z,1393131.8,-110339.61,37012.287
2019-01-14T00:24:00.000Z,1393114.5,-110269.27,36969.097
2019-01-14T00:36:00.000Z,1393097,-110198.89,36925.817
2019-01-14T00:48:00.000Z,1393079.7,-110128.52,36882.601
2019-01-14T01:00:00.000Z,1393062.4,-110058.15,36839.381
2019-01-14T01:12:00.000Z,1393045.2,-109987.74,36796.131
2019-01-14T01:24:00.000Z,1393028,-109917.37,36752.916
2019-01-14T01:36:00.000Z,1393010.8,-109846.93,36709.635
2019-01-14T01:48:00.000Z,1392993.9,-109776.61,36666.446
2019-01-14T02:00:00.000Z,1392976.8,-109706.2,36623.2
2019-01-14T02:12:00.000Z,1392959.8,-109635.78,36579.95
2019-01-14T02:24:00.000Z,1392942.9,-109565.39,36536.73
2019-01-14T02:36:00.000Z,1392926.1,-109495,36493.479
2019-01-14T02:48:00.000Z,1392909.2,-109424.61,36450.264
2019-01-14T03:00:00.000Z,1392892.5,-109354.21,36407.044
2019-01-14T03:12:00.000Z,1392875.8,-109283.78,36363.794
2019-01-14T03:24:00.000Z,1392859.1,-109213.34,36320.548
2019-01-14T03:36:00.000Z,1392842.4,-109142.94,36277.298
2019-01-14T03:48:00.000Z,1392826,-109072.53,36234.078
2019-01-14T04:00:00.000Z,1392809.4,-109002.12,36190.863
2019-01-14T04:12:00.000Z,1392793,-108931.68,36147.613
2019-01-14T04:24:00.000Z,1392776.6,-108861.29,36104.393
2019-01-14T04:36:00.000Z,1392760.2,-108790.84,36061.177
2019-01-14T04:48:00.000Z,1392743.9,-108720.42,36017.927
2019-01-14T05:00:00.000Z,1392727.7,-108650.03,35974.707
2019-01-14T05:12:00.000Z,1392711.5,-108579.53,35931.492
2019-01-14T05:24:00.000Z,1392695.3,-108509.08,35888.211
2019-01-14T05:36:00.000Z,1392679.2,-108438.65,35844.961
2019-01-14T05:48:00.000Z,1392663.2,-108368.25,35801.741
2019-01-14T06:00:00.000Z,1392647.2,-108297.77,35758.526
2019-01-14T06:12:00.000Z,1392631.3,-108227.3,35715.275
2019-01-14T06:24:00.000Z,1392615.4,-108156.89,35672.055
2019-01-14T06:36:00.000Z,1392599.6,-108086.41,35628.84
2019-01-14T06:48:00.000Z,1392583.7,-108015.94,35585.56
2019-01-14T07:00:00.000Z,1392568.1,-107945.55,35542.37
2019-01-14T07:12:00.000Z,1392552.3,-107875.04,35499.124
2019-01-14T07:24:00.000Z,1392536.7,-107804.55,35455.874
2019-01-14T07:36:00.000Z,1392521.1,-107734.1,35412.624
2019-01-14T07:48:00.000Z,1392505.6,-107663.67,35369.439
2019-01-14T08:00:00.000Z,1392490.2,-107593.17,35326.188
2019-01-14T08:12:00.000Z,1392474.7,-107522.65,35282.908
2019-01-14T08:24:00.000Z,1392459.4,-107452.25,35239.718
2019-01-14T08:36:00.000Z,1392444,-107381.75,35196.473
2019-01-14T08:48:00.000Z,1392428.7,-107311.25,35153.222
2019-01-14T09:00:00.000Z,1392413.6,-107240.8,35110.002
2019-01-14T09:12:00.000Z,1392398.4,-107170.29,35066.787
2019-01-14T09:24:00.000Z,1392383.2,-107099.82,35023.537
2019-01-14T09:36:00.000Z,1392368.2,-107029.31,34980.287
2019-01-14T09:48:00.000Z,1392353.2,-106958.85,34937.102
2019-01-14T10:00:00.000Z,1392338.2,-106888.34,34893.851
2019-01-14T10:12:00.000Z,1392323.3,-106817.79,34850.571
2019-01-14T10:24:00.000Z,1392308.5,-106747.35,34807.416
2019-01-14T10:36:00.000Z,1392293.6,-106676.84,34764.135
2019-01-14T10:48:00.000Z,1392278.9,-106606.35,34720.885
2019-01-14T11:00:00.000Z,1392264.2,-106535.84,34677.7
2019-01-14T11:12:00.000Z,1392249.6,-106465.32,34634.45
2019-01-14T11:24:00.000Z,1392234.9,-106394.82,34591.2
2019-01-14T11:36:00.000Z,1392220.3,-106324.26,34547.919
2019-01-14T11:48:00.000Z,1392205.9,-106253.81,34504.764
2019-01-14T12:00:00.000Z,1392191.4,-106183.24,34461.484
2019-01-14T12:12:00.000Z,1392177,-106112.74,34418.234
2019-01-14T12:24:00.000Z,1392162.7,-106042.22,34375.049
2019-01-14T12:36:00.000Z,1392148.4,-105971.71,34331.798
2019-01-14T12:48:00.000Z,1392134.2,-105901.2,34288.548
2019-01-14T13:00:00.000Z,1392120,-105830.67,34245.363
2019-01-14T13:12:00.000Z,1392105.9,-105760.12,34202.113
2019-01-14T13:24:00.000Z,1392091.7,-105689.57,34158.832
2019-01-14T13:36:00.000Z,1392077.7,-105619.05,34115.617
2019-01-14T13:48:00.000Z,1392063.7,-105548.52,34072.397
2019-01-14T14:00:00.000Z,1392049.8,-105477.96,34029.147
2019-01-14T14:12:00.000Z,1392035.9,-105407.43,33985.931
2019-01-14T14:24:00.000Z,1392022.1,-105336.93,33942.711
2019-01-14T14:36:00.000Z,1392008.3,-105266.37,33899.461
2019-01-14T14:48:00.000Z,1391994.6,-105195.84,33856.211
2019-01-14T15:00:00.000Z,1391980.8,-105125.23,33812.965
2019-01-14T15:12:00.000Z,1391967.4,-105054.72,33769.776
2019-01-14T15:24:00.000Z,1391953.7,-104984.15,33726.495
2019-01-14T15:36:00.000Z,1391940.2,-104913.61,33683.28
2019-01-14T15:48:00.000Z,1391926.7,-104843.1,33640.06
2019-01-14T16:00:00.000Z,1391913.3,-104772.48,33596.81
2019-01-14T16:12:00.000Z,1391899.9,-104701.93,33553.594
2019-01-14T16:24:00.000Z,1391886.7,-104631.42,33510.374
2019-01-14T16:36:00.000Z,1391873.4,-104560.83,33467.124
2019-01-14T16:48:00.000Z,1391860.1,-104490.25,33423.878
2019-01-14T17:00:00.000Z,1391847,-104419.66,33380.628
2019-01-14T17:12:00.000Z,1391833.9,-104349.13,33337.408
2019-01-14T17:24:00.000Z,1391820.8,-104278.54,33294.158
2019-01-14T17:36:00.000Z,1391807.8,-104207.98,33250.943
2019-01-14T17:48:00.000Z,1391794.9,-104137.45,33207.723
2019-01-14T18:00:00.000Z,1391782,-104066.82,33164.472
2019-01-14T18:12:00.000Z,1391769.1,-103996.22,33121.227
2019-01-14T18:24:00.000Z,1391756.4,-103925.72,33078.037
2019-01-14T18:36:00.000Z,1391743.6,-103855.15,33034.787
2019-01-14T18:48:00.000Z,1391730.8,-103784.51,32991.541
2019-01-14T19:00:00.000Z,1391718.2,-103713.91,32948.291
2019-01-14T19:12:00.000Z,1391705.7,-103643.37,32905.071
2019-01-14T19:24:00.000Z,1391693.1,-103572.79,32861.856
2019-01-14T19:36:00.000Z,1391680.6,-103502.18,32818.605
2019-01-14T19:48:00.000Z,1391668.2,-103431.63,32775.386
2019-01-14T20:00:00.000Z,1391655.8,-103361.01,32732.17
2019-01-14T20:12:00.000Z,1391643.4,-103290.37,32688.89
2019-01-14T20:24:00.000Z,1391631.2,-103219.85,32645.7
2019-01-14T20:36:00.000Z,1391618.9,-103149.23,32602.454
2019-01-14T20:48:00.000Z,1391606.7,-103078.61,32559.204
2019-01-14T21:00:00.000Z,1391594.6,-103007.99,32515.954
2019-01-14T21:12:00.000Z,1391582.6,-102937.43,32472.769
2019-01-14T21:24:00.000Z,1391570.5,-102866.84,32429.519
2019-01-14T21:36:00.000Z,1391558.5,-102796.18,32386.238
2019-01-14T21:48:00.000Z,1391546.7,-102725.65,32343.083
2019-01-14T22:00:00.000Z,1391534.7,-102654.99,32299.803
2019-01-14T22:12:00.000Z,1391522.9,-102584.39,32256.552
2019-01-14T22:24:00.000Z,1391511.2,-102513.79,32213.367
2019-01-14T22:36:00.000Z,1391499.4,-102443.19,32170.117
2019-01-14T22:48:00.000Z,1391487.8,-102372.56,32126.867
2019-01-14T23:00:00.000Z,1391476.1,-102301.92,32083.652
2019-01-14T23:12:00.000Z,1391463.7,-102231.43,32040.373
2019-01-14T23:24:00.000Z,1391446.8,-102161.53,31996.929
2019-01-14T23:36:00.000Z,1391429.7,-102091.7,31953.498
2019-01-14T23:48:00.000Z,1391412.5,-102021.81,31910.007
2019-01-15T00:00:00.000Z,1391395.4,-101951.94,31866.546
2019-01-15T00:12:00.000Z,1391378.3,-101882.07,31823.085
2019-01-15T00:24:00.000Z,1391361.3,-101812.2,31779.624
2019-01-15T00:36:00.000Z,1391344.3,-101742.29,31736.132
2019-01-15T00:48:00.000Z,1391327.5,-101672.44,31692.737
2019-01-15T01:00:00.000Z,1391310.6,-101602.53,31649.245
2019-01-15T01:12:00.000Z,1391293.9,-101532.67,31605.815
2019-01-15T01:24:00.000Z,1391277.1,-101462.76,31562.323
2019-01-15T01:36:00.000Z,1391260.5,-101392.9,31518.893
2019-01-15T01:48:00.000Z,1391243.8,-101322.97,31475.401
2019-01-15T02:00:00.000Z,1391227.2,-101253.08,31431.94
2019-01-15T02:12:00.000Z,1391210.6,-101183.15,31388.449
2019-01-15T02:24:00.000Z,1391194.2,-101113.28,31345.018
2019-01-15T02:36:00.000Z,1391177.7,-101043.34,31301.527
2019-01-15T02:48:00.000Z,1391161.3,-100973.47,31258.096
2019-01-15T03:00:00.000Z,1391145.1,-100903.58,31214.701
2019-01-15T03:12:00.000Z,1391128.7,-100833.64,31171.21
2019-01-15T03:24:00.000Z,1391112.5,-100763.72,31127.749
2019-01-15T03:36:00.000Z,1391096.3,-100693.77,31084.257
2019-01-15T03:48:00.000Z,1391080.2,-100623.88,31040.827
2019-01-15T04:00:00.000Z,1391064.1,-100553.93,30997.335
2019-01-15T04:12:00.000Z,1391048.1,-100484.03,30953.905
2019-01-15T04:24:00.000Z,1391032.1,-100414.07,30910.413
2019-01-15T04:36:00.000Z,1391016.2,-100344.17,30866.983
2019-01-15T04:48:00.000Z,1391000.3,-100274.2,30823.491
2019-01-15T05:00:00.000Z,1390984.5,-100204.29,30780.096
2019-01-15T05:12:00.000Z,1390968.7,-100134.32,30736.604
2019-01-15T05:24:00.000Z,1390953,-100064.41,30693.143
2019-01-15T05:36:00.000Z,1390937.3,-99994.437,30649.652
2019-01-15T05:48:00.000Z,1390921.7,-99924.518,30606.221
2019-01-15T06:00:00.000Z,1390906.1,-99854.545,30562.695
2019-01-15T06:12:00.000Z,1390890.7,-99784.614,30519.299
2019-01-15T06:24:00.000Z,1390875.1,-99714.629,30475.808
2019-01-15T06:36:00.000Z,1390859.8,-99644.699,30432.377
2019-01-15T06:48:00.000Z,1390844.4,-99574.709,30388.886
2019-01-15T07:00:00.000Z,1390829.1,-99504.745,30345.425
2019-01-15T07:12:00.000Z,1390813.8,-99434.743,30301.969
2019-01-15T07:24:00.000Z,1390798.6,-99364.803,30258.538
2019-01-15T07:36:00.000Z,1390783.5,-99294.861,30215.107
2019-01-15T07:48:00.000Z,1390768.4,-99224.858,30171.616
2019-01-15T08:00:00.000Z,1390753.4,-99154.917,30128.15
2019-01-15T08:12:00.000Z,1390738.3,-99084.903,30084.694
2019-01-15T08:24:00.000Z,1390723.4,-99014.921,30041.233
2019-01-15T08:36:00.000Z,1390708.4,-98944.908,29997.742
2019-01-15T08:48:00.000Z,1390693.7,-98874.951,29954.311
2019-01-15T09:00:00.000Z,1390678.8,-98804.933,29910.82
2019-01-15T09:12:00.000Z,1390664.1,-98734.972,29867.389
2019-01-15T09:24:00.000Z,1390649.4,-98664.942,29823.933
2019-01-15T09:36:00.000Z,1390634.8,-98594.976,29780.502
2019-01-15T09:48:00.000Z,1390620.1,-98524.948,29737.011
2019-01-15T10:00:00.000Z,1390605.7,-98454.984,29693.545
2019-01-15T10:12:00.000Z,1390591.1,-98384.951,29650.054
2019-01-15T10:24:00.000Z,1390576.7,-98314.94,29606.628
2019-01-15T10:36:00.000Z,1390562.3,-98244.903,29563.137
2019-01-15T10:48:00.000Z,1390548,-98174.922,29519.706
2019-01-15T11:00:00.000Z,1390533.7,-98104.881,29476.215
2019-01-15T11:12:00.000Z,1390519.5,-98034.896,29432.784
