EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,PROTON_DENSITY_n/cc,X_(S/C)__GSE_Re,Y_(S/C)__GSE_Re,Z_(S/C)__GSE_Re
2019-01-03T00:26:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:27:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:28:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:29:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:30:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:31:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:32:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:33:00.000Z,4.49,210.18,96.99,-6.12
2019-01-03T00:34:00.000Z,4.49,210.18,96.99,-6.12
2019-01-03T00:35:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:36:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:37:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:38:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:39:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:40:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:41:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:42:00.000Z,4.69,210.18,96.99,-6.12
2019-01-03T00:43:00.000Z,4.69,210.19,97,-6.12
2019-01-03T00:44:00.000Z,4.53,210.2,97.02,-6.12
2019-01-03T00:45:00.000Z,4.59,210.2,97.01,-6.12
2019-01-03T00:46:00.000Z,4.54,210.21,97.02,-6.12
2019-01-03T00:47:00.000Z,4.36,210.21,97.02,-6.11
2019-01-03T00:48:00.000Z,4.33,210.2,97.01,-6.12
2019-01-03T00:49:00.000Z,4.44,210.2,97.01,-6.12
2019-01-03T00:50:00.000Z,4.5,210.2,97.01,-6.12
2019-01-03T00:51:00.000Z,4.23,210.22,97.03,-6.11
2019-01-03T00:52:00.000Z,4.25,210.21,97.02,-6.11
2019-01-03T00:53:00.000Z,4.46,210.19,97,-6.12
2019-01-03T00:54:00.000Z,4.27,210.22,97.03,-6.11
2019-01-03T00:55:00.000Z,4.3,210.2,97.01,-6.11
2019-01-03T00:56:00.000Z,4.07,210.21,97.02,-6.11
2019-01-03T00:57:00.000Z,4.36,210.21,97.02,-6.11
2019-01-03T00:58:00.000Z,4.58,210.19,97,-6.12
2019-01-03T00:59:00.000Z,4.58,210.19,97,-6.12
2019-01-03T01:00:00.000Z,4.66,210.18,96.99,-6.12
2019-01-03T01:01:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:02:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:03:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:04:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:05:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:06:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:07:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:08:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:09:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:10:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:11:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:12:00.000Z,4.38,210.23,97.04,-6.11
2019-01-03T01:13:00.000Z,4.38,210.23,97.04,-6.11
2019-01-03T01:14:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:15:00.000Z,4.44,210.23,97.04,-6.11
2019-01-03T01:16:00.000Z,4.44,210.23,97.04,-6.11
2019-01-03T01:17:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:18:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:19:00.000Z,4.21,210.23,97.04,-6.11
2019-01-03T01:20:00.000Z,4.21,210.23,97.04,-6.11
2019-01-03T01:21:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:22:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:23:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:24:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:25:00.000Z,4.67,210.23,97.04,-6.11
2019-01-03T01:26:00.000Z,4.67,210.23,97.04,-6.11
2019-01-03T01:27:00.000Z,4.67,210.23,97.04,-6.11
2019-01-03T01:28:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:29:00.000Z,4.4,210.23,97.04,-6.11
2019-01-03T01:30:00.000Z,4.4,210.23,97.04,-6.11
2019-01-03T01:31:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:32:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:33:00.000Z,4.59,210.24,97.05,-6.11
2019-01-03T01:34:00.000Z,4.59,210.24,97.05,-6.11
2019-01-03T01:35:00.000Z,4.59,210.24,97.05,-6.11
2019-01-03T01:36:00.000Z,4.65,210.24,97.05,-6.11
2019-01-03T01:37:00.000Z,4.55,210.25,97.06,-6.11
2019-01-03T01:38:00.000Z,4.1,210.31,97.11,-6.1
2019-01-03T01:39:00.000Z,4,210.32,97.12,-6.1
2019-01-03T01:40:00.000Z,4.64,210.24,97.05,-6.11
2019-01-03T01:41:00.000Z,4.64,210.24,97.05,-6.11
2019-01-03T01:42:00.000Z,4.64,210.24,97.05,-6.11
2019-01-03T01:43:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:44:00.000Z,4.69,210.24,97.05,-6.11
2019-01-03T01:45:00.000Z,4.69,210.24,97.05,-6.11
2019-01-03T01:46:00.000Z,4.69,210.24,97.05,-6.11
2019-01-03T01:47:00.000Z,4.03,210.32,97.12,-6.1
2019-01-03T01:48:00.000Z,4.07,210.31,97.11,-6.1
2019-01-03T01:49:00.000Z,4.48,210.25,97.06,-6.11
2019-01-03T01:50:00.000Z,4.57,210.24,97.05,-6.11
2019-01-03T01:51:00.000Z,3.94,210.32,97.12,-6.1
2019-01-03T01:52:00.000Z,3.94,210.32,97.12,-6.1
2019-01-03T01:53:00.000Z,4.69,210.26,97.07,-6.11
2019-01-03T01:54:00.000Z,4.28,210.29,97.1,-6.1
2019-01-03T01:55:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T01:56:00.000Z,4.02,210.33,97.13,-6.09
2019-01-03T01:57:00.000Z,4.11,210.32,97.12,-6.09
2019-01-03T01:58:00.000Z,4.71,210.24,97.05,-6.11
2019-01-03T01:59:00.000Z,4.02,210.32,97.12,-6.1
2019-01-03T02:00:00.000Z,4,210.32,97.12,-6.1
2019-01-03T02:01:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T02:02:00.000Z,4.26,210.26,97.07,-6.1
2019-01-03T02:03:00.000Z,4.21,210.29,97.09,-6.1
2019-01-03T02:04:00.000Z,4.25,210.27,97.08,-6.1
2019-01-03T02:05:00.000Z,4.2,210.27,97.08,-6.1
2019-01-03T02:06:00.000Z,4.69,210.26,97.07,-6.11
2019-01-03T02:07:00.000Z,4.27,210.25,97.06,-6.11
2019-01-03T02:08:00.000Z,3.83,210.3,97.1,-6.1
2019-01-03T02:09:00.000Z,3.99,210.31,97.11,-6.1
2019-01-03T02:10:00.000Z,4.35,210.26,97.07,-6.11
2019-01-03T02:11:00.000Z,4.42,210.25,97.06,-6.11
2019-01-03T02:12:00.000Z,3.83,210.26,97.07,-6.11
2019-01-03T02:13:00.000Z,3.83,210.26,97.07,-6.11
2019-01-03T02:14:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T02:15:00.000Z,3.43,210.27,97.08,-6.11
2019-01-03T02:16:00.000Z,3.45,210.27,97.08,-6.11
2019-01-03T02:17:00.000Z,3.99,210.33,97.13,-6.09
2019-01-03T02:18:00.000Z,4.15,210.33,97.13,-6.09
2019-01-03T02:19:00.000Z,4.09,210.31,97.12,-6.1
2019-01-03T02:20:00.000Z,3.96,210.33,97.13,-6.09
2019-01-03T02:21:00.000Z,3.96,210.33,97.13,-6.09
2019-01-03T02:22:00.000Z,3.7,210.3,97.11,-6.1
2019-01-03T02:23:00.000Z,3.7,210.3,97.11,-6.1
2019-01-03T02:24:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T02:25:00.000Z,3.54,210.27,97.08,-6.11
2019-01-03T02:26:00.000Z,3.75,210.29,97.1,-6.1
2019-01-03T02:27:00.000Z,4.08,210.33,97.13,-6.09
2019-01-03T02:28:00.000Z,4.64,210.28,97.09,-6.11
2019-01-03T02:29:00.000Z,4.28,210.29,97.09,-6.1
2019-01-03T02:30:00.000Z,3.78,210.3,97.1,-6.1
2019-01-03T02:31:00.000Z,3.99,210.3,97.11,-6.1
2019-01-03T02:32:00.000Z,3.97,210.3,97.11,-6.1
2019-01-03T02:33:00.000Z,3.84,210.33,97.13,-6.1
2019-01-03T02:34:00.000Z,3.59,210.31,97.11,-6.1
2019-01-03T02:35:00.000Z,3.86,210.31,97.11,-6.1
2019-01-03T02:36:00.000Z,4.98,210.27,97.08,-6.11
2019-01-03T02:37:00.000Z,4.52,210.27,97.08,-6.11
2019-01-03T02:38:00.000Z,4.31,210.27,97.08,-6.11
2019-01-03T02:39:00.000Z,4.65,210.28,97.08,-6.11
2019-01-03T02:40:00.000Z,4.65,210.28,97.08,-6.11
2019-01-03T02:41:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T02:42:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T02:43:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T02:44:00.000Z,4.65,210.28,97.08,-6.1
2019-01-03T02:45:00.000Z,4.65,210.28,97.08,-6.1
2019-01-03T02:46:00.000Z,3.83,210.29,97.1,-6.1
2019-01-03T02:47:00.000Z,3.83,210.29,97.1,-6.1
2019-01-03T02:48:00.000Z,3.83,210.29,97.1,-6.1
2019-01-03T02:49:00.000Z,4.21,210.29,97.1,-6.1
2019-01-03T02:50:00.000Z,4.26,210.29,97.1,-6.1
2019-01-03T02:51:00.000Z,4.6,210.28,97.08,-6.1
2019-01-03T02:52:00.000Z,4.61,210.28,97.08,-6.1
2019-01-03T02:53:00.000Z,4.17,210.29,97.1,-6.1
2019-01-03T02:54:00.000Z,4.26,210.29,97.09,-6.1
2019-01-03T02:55:00.000Z,4.36,210.28,97.08,-6.1
2019-01-03T02:56:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T02:57:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T02:58:00.000Z,5.67,210.28,97.08,-6.1
2019-01-03T02:59:00.000Z,4.42,210.29,97.1,-6.1
2019-01-03T03:00:00.000Z,4.33,210.29,97.09,-6.1
2019-01-03T03:01:00.000Z,4.69,210.28,97.08,-6.1
2019-01-03T03:02:00.000Z,4.24,210.3,97.1,-6.1
2019-01-03T03:03:00.000Z,3.82,210.33,97.13,-6.1
2019-01-03T03:04:00.000Z,3.82,210.33,97.13,-6.1
2019-01-03T03:05:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:06:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:07:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:08:00.000Z,3.93,210.29,97.1,-6.1
2019-01-03T03:09:00.000Z,3.93,210.29,97.1,-6.1
2019-01-03T03:10:00.000Z,3.65,210.28,97.08,-6.1
2019-01-03T03:11:00.000Z,3.65,210.28,97.08,-6.1
2019-01-03T03:12:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:13:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:14:00.000Z,4.46,210.29,97.09,-6.1
2019-01-03T03:15:00.000Z,4.46,210.29,97.09,-6.1
2019-01-03T03:16:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:17:00.000Z,4.1,210.29,97.09,-6.1
2019-01-03T03:18:00.000Z,4.1,210.29,97.09,-6.1
2019-01-03T03:19:00.000Z,4.1,210.29,97.09,-6.1
2019-01-03T03:20:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:21:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:22:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:23:00.000Z,4.07,210.29,97.09,-6.1
2019-01-03T03:24:00.000Z,4.07,210.29,97.09,-6.1
2019-01-03T03:25:00.000Z,3.84,210.33,97.13,-6.1
2019-01-03T03:26:00.000Z,3.84,210.33,97.13,-6.1
2019-01-03T03:27:00.000Z,4.18,210.29,97.09,-6.1
2019-01-03T03:28:00.000Z,4.28,210.29,97.09,-6.1
2019-01-03T03:29:00.000Z,4.31,210.29,97.09,-6.1
2019-01-03T03:30:00.000Z,4.38,210.29,97.09,-6.1
2019-01-03T03:31:00.000Z,4.38,210.29,97.09,-6.1
2019-01-03T03:32:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:33:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:34:00.000Z,4.22,210.29,97.09,-6.1
2019-01-03T03:35:00.000Z,4.22,210.29,97.09,-6.1
2019-01-03T03:36:00.000Z,4.22,210.29,97.09,-6.1
2019-01-03T03:37:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:38:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:39:00.000Z,4.05,210.29,97.09,-6.1
2019-01-03T03:40:00.000Z,4.05,210.29,97.09,-6.1
2019-01-03T03:41:00.000Z,4.05,210.29,97.09,-6.1
2019-01-03T03:42:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:43:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:44:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:45:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:46:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:47:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:48:00.000Z,3.92,210.33,97.13,-6.1
2019-01-03T03:49:00.000Z,3.92,210.33,97.13,-6.1
2019-01-03T03:50:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:51:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:52:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:53:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:54:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T03:55:00.000Z,3.83,210.35,97.14,-6.09
2019-01-03T03:56:00.000Z,3.83,210.35,97.14,-6.09
2019-01-03T03:57:00.000Z,3.83,210.35,97.14,-6.09
2019-01-03T03:58:00.000Z,3.83,210.34,97.14,-6.09
2019-01-03T03:59:00.000Z,3.83,210.34,97.14,-6.09
2019-01-03T04:00:00.000Z,3.81,210.34,97.14,-6.09
2019-01-03T04:01:00.000Z,3.81,210.34,97.14,-6.09
2019-01-03T04:02:00.000Z,3.82,210.34,97.14,-6.09
2019-01-03T04:03:00.000Z,3.82,210.34,97.14,-6.09
2019-01-03T04:04:00.000Z,3.85,210.35,97.14,-6.09
2019-01-03T04:05:00.000Z,3.83,210.35,97.14,-6.09
2019-01-03T04:06:00.000Z,3.76,210.34,97.14,-6.09
2019-01-03T04:07:00.000Z,3.8,210.34,97.14,-6.09
2019-01-03T04:08:00.000Z,3.8,210.34,97.14,-6.09
2019-01-03T04:09:00.000Z,3.79,210.33,97.13,-6.1
2019-01-03T04:10:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T04:11:00.000Z,3.85,210.34,97.13,-6.09
2019-01-03T04:12:00.000Z,3.85,210.34,97.13,-6.09
2019-01-03T04:13:00.000Z,3.85,210.34,97.13,-6.09
2019-01-03T04:14:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T04:15:00.000Z,4.06,210.35,97.15,-6.09
2019-01-03T04:16:00.000Z,4.06,210.35,97.15,-6.09
2019-01-03T04:17:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T04:18:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T04:19:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T04:20:00.000Z,3.98,210.43,97.22,-6.08
2019-01-03T04:21:00.000Z,3.98,210.43,97.22,-6.08
2019-01-03T04:22:00.000Z,3.74,210.36,97.15,-6.09
2019-01-03T04:23:00.000Z,3.74,210.36,97.15,-6.09
2019-01-03T04:24:00.000Z,3.58,210.43,97.22,-6.08
2019-01-03T04:25:00.000Z,3.61,210.43,97.22,-6.08
2019-01-03T04:26:00.000Z,4,210.43,97.22,-6.08
2019-01-03T04:27:00.000Z,4,210.43,97.22,-6.08
2019-01-03T04:28:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T04:29:00.000Z,3.93,210.36,97.15,-6.09
2019-01-03T04:30:00.000Z,3.93,210.36,97.15,-6.09
2019-01-03T04:31:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T04:32:00.000Z,3.83,210.38,97.18,-6.09
2019-01-03T04:33:00.000Z,3.85,210.37,97.17,-6.09
2019-01-03T04:34:00.000Z,3.88,210.37,97.16,-6.09
2019-01-03T04:35:00.000Z,3.88,210.37,97.16,-6.08
2019-01-03T04:36:00.000Z,3.89,210.38,97.17,-6.08
2019-01-03T04:37:00.000Z,3.9,210.4,97.19,-6.08
2019-01-03T04:38:00.000Z,3.89,210.4,97.19,-6.08
2019-01-03T04:39:00.000Z,3.78,210.4,97.19,-6.08
2019-01-03T04:40:00.000Z,3.86,210.39,97.18,-6.08
2019-01-03T04:41:00.000Z,3.92,210.39,97.18,-6.08
2019-01-03T04:42:00.000Z,3.94,210.4,97.19,-6.08
2019-01-03T04:43:00.000Z,3.91,210.39,97.18,-6.08
2019-01-03T04:44:00.000Z,3.9,210.39,97.18,-6.08
2019-01-03T04:45:00.000Z,3.91,210.39,97.18,-6.08
2019-01-03T04:46:00.000Z,3.89,210.4,97.19,-6.08
2019-01-03T04:47:00.000Z,3.89,210.4,97.19,-6.08
2019-01-03T04:48:00.000Z,3.86,210.41,97.19,-6.08
2019-01-03T04:49:00.000Z,3.85,210.41,97.19,-6.08
2019-01-03T04:50:00.000Z,3.88,210.42,97.21,-6.08
2019-01-03T04:51:00.000Z,3.92,210.42,97.21,-6.08
2019-01-03T04:52:00.000Z,3.83,210.41,97.2,-6.08
2019-01-03T04:53:00.000Z,3.81,210.41,97.2,-6.08
2019-01-03T04:54:00.000Z,3.81,210.41,97.2,-6.08
2019-01-03T04:55:00.000Z,3.8,210.41,97.2,-6.08
2019-01-03T04:56:00.000Z,3.8,210.41,97.2,-6.08
2019-01-03T04:57:00.000Z,3.84,210.43,97.22,-6.08
2019-01-03T04:58:00.000Z,3.84,210.43,97.22,-6.08
2019-01-03T04:59:00.000Z,3.89,210.41,97.2,-6.08
2019-01-03T05:00:00.000Z,3.89,210.41,97.2,-6.08
2019-01-03T05:01:00.000Z,3.9,210.41,97.2,-6.08
2019-01-03T05:02:00.000Z,3.88,210.41,97.2,-6.08
2019-01-03T05:03:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:04:00.000Z,3.86,210.42,97.21,-6.08
2019-01-03T05:05:00.000Z,3.65,210.43,97.22,-6.08
2019-01-03T05:06:00.000Z,3.58,210.43,97.22,-6.08
2019-01-03T05:07:00.000Z,3.71,210.42,97.21,-6.08
2019-01-03T05:08:00.000Z,3.68,210.42,97.21,-6.08
2019-01-03T05:09:00.000Z,3.75,210.42,97.21,-6.08
2019-01-03T05:10:00.000Z,3.75,210.42,97.21,-6.08
2019-01-03T05:11:00.000Z,3.75,210.42,97.21,-6.08
2019-01-03T05:12:00.000Z,3.77,210.42,97.21,-6.08
2019-01-03T05:13:00.000Z,4.04,210.43,97.22,-6.08
2019-01-03T05:14:00.000Z,4.1,210.43,97.22,-6.08
2019-01-03T05:15:00.000Z,3.81,210.42,97.21,-6.08
2019-01-03T05:16:00.000Z,3.81,210.42,97.21,-6.08
2019-01-03T05:17:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:18:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:19:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:20:00.000Z,3.65,210.44,97.22,-6.08
2019-01-03T05:21:00.000Z,3.65,210.44,97.22,-6.08
2019-01-03T05:22:00.000Z,3.74,210.42,97.21,-6.08
2019-01-03T05:23:00.000Z,3.79,210.42,97.21,-6.08
2019-01-03T05:24:00.000Z,3.94,210.43,97.22,-6.08
2019-01-03T05:25:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:26:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:27:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:28:00.000Z,3.85,210.44,97.22,-6.08
2019-01-03T05:29:00.000Z,3.85,210.44,97.22,-6.08
2019-01-03T05:30:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:31:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:32:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:33:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:34:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:35:00.000Z,3.68,210.44,97.22,-6.08
2019-01-03T05:36:00.000Z,3.78,210.43,97.22,-6.08
2019-01-03T05:37:00.000Z,3.87,210.43,97.22,-6.08
2019-01-03T05:38:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:39:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:40:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:41:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:42:00.000Z,3.75,210.44,97.23,-6.07
2019-01-03T05:43:00.000Z,3.75,210.44,97.23,-6.07
2019-01-03T05:44:00.000Z,3.75,210.44,97.23,-6.07
2019-01-03T05:45:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:46:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:47:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:48:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:49:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:50:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:51:00.000Z,3.83,210.44,97.23,-6.07
2019-01-03T05:52:00.000Z,3.83,210.44,97.23,-6.07
2019-01-03T05:53:00.000Z,3.83,210.44,97.23,-6.07
2019-01-03T05:54:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:55:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:56:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:57:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T05:58:00.000Z,3.73,210.44,97.22,-6.08
2019-01-03T05:59:00.000Z,3.77,210.44,97.23,-6.08
2019-01-03T06:00:00.000Z,3.83,210.45,97.23,-6.07
2019-01-03T06:01:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:02:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:03:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:04:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:05:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:06:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:07:00.000Z,3.85,210.45,97.23,-6.07
2019-01-03T06:08:00.000Z,3.85,210.45,97.23,-6.07
2019-01-03T06:09:00.000Z,3.85,210.45,97.23,-6.07
2019-01-03T06:10:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:11:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:12:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:13:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:14:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:15:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:16:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:17:00.000Z,3.91,210.45,97.23,-6.07
2019-01-03T06:18:00.000Z,3.91,210.45,97.23,-6.07
2019-01-03T06:19:00.000Z,3.91,210.45,97.23,-6.07
2019-01-03T06:20:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:21:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:22:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:23:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:24:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:25:00.000Z,3.9,210.45,97.23,-6.07
2019-01-03T06:26:00.000Z,3.9,210.45,97.23,-6.07
2019-01-03T06:27:00.000Z,3.9,210.45,97.23,-6.07
2019-01-03T06:28:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:29:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:30:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:31:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:32:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T06:33:00.000Z,4.02,210.45,97.23,-6.07
2019-01-03T06:34:00.000Z,4.01,210.45,97.23,-6.07
2019-01-03T06:35:00.000Z,3.81,210.47,97.25,-6.07
2019-01-03T06:36:00.000Z,3.76,210.47,97.25,-6.07
2019-01-03T06:37:00.000Z,3.69,210.47,97.25,-6.07
2019-01-03T06:38:00.000Z,3.65,210.47,97.26,-6.07
2019-01-03T06:39:00.000Z,3.68,210.47,97.26,-6.07
2019-01-03T06:40:00.000Z,3.73,210.47,97.26,-6.07
2019-01-03T06:41:00.000Z,3.51,210.47,97.26,-6.07
2019-01-03T06:42:00.000Z,3.58,210.47,97.26,-6.07
2019-01-03T06:43:00.000Z,3.8,210.48,97.26,-6.07
2019-01-03T06:44:00.000Z,3.74,210.49,97.27,-6.07
2019-01-03T06:45:00.000Z,3.85,210.46,97.25,-6.07
2019-01-03T06:46:00.000Z,3.82,210.47,97.26,-6.07
2019-01-03T06:47:00.000Z,3.77,210.49,97.27,-6.07
2019-01-03T06:48:00.000Z,3.67,210.48,97.26,-6.07
2019-01-03T06:49:00.000Z,3.72,210.48,97.26,-6.07
2019-01-03T06:50:00.000Z,3.62,210.49,97.27,-6.07
2019-01-03T06:51:00.000Z,3.66,210.48,97.27,-6.07
2019-01-03T06:52:00.000Z,3.66,210.5,97.28,-6.06
2019-01-03T06:53:00.000Z,3.56,210.49,97.27,-6.07
2019-01-03T06:54:00.000Z,3.65,210.5,97.28,-6.06
2019-01-03T06:55:00.000Z,3.62,210.48,97.26,-6.06
2019-01-03T06:56:00.000Z,3.49,210.49,97.28,-6.06
2019-01-03T06:57:00.000Z,3.74,210.48,97.27,-6.06
2019-01-03T06:58:00.000Z,3.66,210.5,97.28,-6.06
2019-01-03T06:59:00.000Z,3.63,210.5,97.28,-6.06
2019-01-03T07:00:00.000Z,3.68,210.48,97.26,-6.07
2019-01-03T07:01:00.000Z,3.73,210.46,97.25,-6.07
2019-01-03T07:02:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T07:03:00.000Z,3.64,210.51,97.29,-6.06
2019-01-03T07:04:00.000Z,3.68,210.48,97.27,-6.06
2019-01-03T07:05:00.000Z,3.74,210.45,97.24,-6.07
2019-01-03T07:06:00.000Z,3.67,210.51,97.29,-6.06
